"id","post_id","reply","author","author_dtm","usable","created_at","updated_at","platform_id"
78477,NAVER_MAP_67344b3a851452d658b17060,"안녕하세요, ssh****님. 내이튼치과의원에 대한 긍정적인 평가 정말 감사합니다. 원장님과 직원들이 친절하게 진료를 제공하고 있다는 말씀에 기쁘게 생각합니다. 정기적인 검진을 통해 건강한 치아를 유지하시길 바랍니다. 앞으로도 최선을 다해 진료하겠습니다. 감사합니다!",내이튼치과의원,2025-01-13 00:00:00.000 +0900,true,2024-11-14 17:20:04.845 +0900,2025-02-05 03:06:55.037 +0900,
157570,NAVER_MAP_676dfdfd56777f6d6dc2a0b5,kkimilli님~ 그 동안 치과치료 받으시느라 많이 힘드셨죠? 환자분께서 불편하셨던 점을 저희가 해결해드릴 수 있어서 다행입니다.. 앞으로도 정기적으로 관리해드리면서 건강하게 유지하실 수 있도록 최선을 다하겠습니다. 감사합니다.,내이튼치과의원,2025-01-09 00:00:00.000 +0900,true,2025-02-03 14:43:56.470 +0900,2025-02-03 14:43:56.470 +0900,
96159,NAVER_MAP_63fcaacdb63ab46ed2c257d7,"안녕하세요, 행복할래63님. 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 친절한 서비스가 도움이 되었다니 기쁩니다. 앞으로도 환자분들께 최선을 다하는 내이튼치과의원이 되겠습니다. 추가로 궁금한 점이나 필요하신 서비스가 있다면 언제든지 말씀해 주세요.",내이튼치과의원,2024-12-25 00:21:02.372 +0900,true,2024-12-25 00:21:02.372 +0900,2024-12-25 00:21:02.372 +0900,
86226,NAVER_MAP_6766a4e0573184169d24f12f,"네잎클로버2114님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희는 항상 환자분들께 친절하고 편안한 진료를 제공하기 위해 노력하고 있습니다. 앞으로도 더욱 좋은 서비스로 보답할 수 있도록 하겠습니다. 감사합니다!",내이튼치과의원,2024-12-24 16:23:11.522 +0900,true,2024-12-22 10:08:54.538 +0900,2024-12-24 16:23:11.525 +0900,
36703,NAVER_MAP_6672c0b29c773917f886b20a,"부지런한이루리님, 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 친절한 설명과 꼼꼼한 스켈링 서비스가 도움이 되었다니 기쁩니다. 앞으로도 환자분들께 최선을 다해 진료하겠습니다. 추가로 궁금한 점이나 필요하신 서비스가 있다면 언제든지 말씀해 주세요.",내이튼치과의원,2024-12-24 15:27:29.127 +0900,true,2024-09-27 23:18:04.960 +0900,2024-12-24 15:27:29.130 +0900,
86224,NAVER_MAP_676530e18dba04fdcb70f9d8,"안녕하세요, 시티헌터2195님. 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 딸아이의 방문 후 좋은 경험을 하셨다니 기쁩니다. 정은하 간호사님의 편안한 손길과 꼼꼼한 진료가 도움이 되었다니 다행입니다. 앞으로도 가족분들과 함께 저희 병원을 찾아주신다면 더욱 좋은 진료로 보답하겠습니다. 동탄에서 숨은 병원으로 자리 잡을 수 있도록 최선을 다하겠습니다. 다시 한 번 소중한 리뷰에 감사드립니다.",내이튼치과의원,2024-12-24 14:53:37.654 +0900,true,2024-12-21 19:08:05.463 +0900,2024-12-24 14:53:37.689 +0900,
95473,NAVER_MAP_67664a825d46b6885f487bf3,"aen****님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희 병원이 만족스러운 경험을 제공할 수 있어 기쁩니다. 앞으로도 최선을 다해 환자분들의 건강을 지키기 위해 노력하겠습니다. 추가로 궁금한 점이나 필요하신 서비스가 있으시면 언제든지 말씀해 주세요.",내이튼치과의원,2024-12-24 00:00:00.000 +0900,true,2024-12-24 18:34:24.657 +0900,2024-12-24 18:34:24.657 +0900,
52072,NAVER_MAP_662f9f1c8af46299d25b4f51,"triplejun님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희 병원에서의 경험이 좋으셨다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 만족스러운 진료를 제공하도록 하겠습니다. 추가로 궁금한 점이나 필요하신 서비스가 있으시면 언제든지 말씀해 주세요. 감사합니다.",내이튼치과의원,2024-12-23 23:54:27.730 +0900,true,2024-09-28 09:40:17.535 +0900,2024-12-23 23:54:27.778 +0900,
83907,NAVER_MAP_6750304e8cf0f4588bf972b9,"네잎클로버2114님, 내 이를 튼튼하게 “내이튼치과입니다. 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 임플란트 치료 및 잇몸치료에도 만족하셨다니 기쁩니다. 저희 내이튼 치과의 친절한 응대에 대해서도 좋은 말씀 감사드립니다. 앞으로도 편안한 진료 환경을 제공하기 위해 최선을 다하겠습니다. 언제든지 필요하실 때 방문해 주세요.",내이튼치과의원,2024-12-16 00:00:00.000 +0900,true,2024-12-16 14:51:34.479 +0900,2025-02-05 03:06:55.006 +0900,
83722,NAVER_MAP_63178a14faf8df4272175974,"안녕하세요, 퀘이사y님. 내이튼치과의원에 대한 소중한 의견 감사합니다.

부정적인 평가에 대해 말씀해 주신 점, 안타깝게 생각합니다. 불편한 경험을 하신 것에 대해 이해합니다. 특히 어떤 부분에서 불만족스러웠는지 구체적으로 말씀해 주시면, 저희가 개선하는 데 큰 도움이 될 것입니다.

또한, 치료 과정이나 대기 시간 등에서 오해가 발생했을 가능성도 있습니다. 저희는 항상 환자분들과의 소통을 중요하게 생각하고 있으며, 이를 통해 더 나은 서비스를 제공하고자 합니다.

혹시 치료에 대한 추가적인 정보나 궁금한 점이 있으시면 언제든지 문의해 주시기 바랍니다. 원장님과 함께 최선의 해결 방안을 찾아드리겠습니다. 감사합니다.",내이튼치과의원,2024-12-10 10:25:16.792 +0900,true,2024-12-10 10:25:16.793 +0900,2024-12-10 10:25:16.793 +0900,
83718,NAVER_MAP_6754eebdce65d589c748be10,"네잎클로버2114님, 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 저희가 제공하는 친절한 응대와 자세한 설명이 도움이 되었다니 기쁩니다. 앞으로도 환자분들께 최선을 다해 진료하겠습니다. 언제든지 필요하신 부분이 있으시면 말씀해 주세요.",내이튼치과의원,2024-12-08 13:14:55.628 +0900,true,2024-12-08 13:14:55.629 +0900,2024-12-08 13:14:55.629 +0900,
78447,NAVER_MAP_672b34f9f645ff971df6135b,"효니4750님, 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 치과에 대한 트라우마를 극복하고 편안한 경험을 하셨다니 정말 기쁩니다. 앞으로도 항상 믿고 찾아주실 수 있도록 최선을 다하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요.",내이튼치과의원,2024-12-03 00:00:00.000 +0900,true,2024-11-07 19:09:29.610 +0900,2025-02-05 03:06:55.097 +0900,
75932,NAVER_MAP_6558bf48009c3021f585e815,"watershine69님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희는 항상 환자분들께 친절하게 대하는 것을 최우선으로 생각하고 있습니다. 앞으로도 더욱 나은 진료를 위해 노력하겠습니다. 감사합니다.",내이튼치과의원,2024-11-29 16:15:45.270 +0900,true,2024-10-29 12:43:16.659 +0900,2024-11-29 16:15:45.273 +0900,
82221,NAVER_MAP_63dfd4c2aba6521c0ead5ec4,"민쥬맘59님, 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 저희 병원이 만족스러운 경험을 제공할 수 있어 기쁩니다. 앞으로도 최선을 다해 환자분들의 기대에 부응하도록 하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요.",내이튼치과의원,2024-11-29 12:46:51.620 +0900,true,2024-11-29 12:46:51.621 +0900,2024-11-29 12:46:51.621 +0900,
81822,NAVER_MAP_647f31addc9bae82e3f718f7,"안녕하세요, 행복할래63님. 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 친절한 서비스가 도움이 되셨다니 기쁩니다. 앞으로도 환자분들께 최선을 다하는 내이튼치과의원이 되겠습니다. 추가로 궁금한 점이나 필요하신 서비스가 있으시면 언제든지 말씀해 주세요.",내이튼치과의원,2024-11-22 15:04:23.921 +0900,true,2024-11-22 15:04:23.921 +0900,2024-11-22 15:04:23.921 +0900,
81821,NAVER_MAP_63fca9371e4485cf1627a688,"안녕하세요, 행복할래63님. 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 친절한 서비스가 도움이 되셨다니 기쁩니다. 앞으로도 환자분들께 최선을 다하는 내이튼치과의원이 되겠습니다. 추가로 궁금한 점이나 필요하신 서비스가 있으시면 언제든지 말씀해 주세요.",내이튼치과의원,2024-11-22 15:04:22.346 +0900,true,2024-11-22 15:04:22.346 +0900,2024-11-22 15:04:22.346 +0900,
81820,NAVER_MAP_641fa52d8509ba346896f8c5,"plosvee님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희 병원에서의 경험이 만족스러우셨다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 좋은 서비스를 제공하도록 하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요. 감사합니다!",내이튼치과의원,2024-11-22 15:04:12.007 +0900,true,2024-11-22 15:04:12.007 +0900,2024-11-22 15:04:12.007 +0900,
81819,NAVER_MAP_64584901b8fe832faae40def,"안목바다새님, 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 저희 병원이 만족스러운 경험을 제공할 수 있어 기쁩니다. 앞으로도 최선을 다해 환자분들께 좋은 서비스를 제공하겠습니다. 추가로 궁금한 점이나 필요하신 부분이 있다면 언제든지 말씀해 주세요.",내이튼치과의원,2024-11-22 15:04:08.255 +0900,true,2024-11-22 15:04:08.256 +0900,2024-11-22 15:04:08.256 +0900,
81818,NAVER_MAP_64b1527ebd906b1e92fcadb2,"안녕하세요, ppi****님. 내이튼치과의원에 대한 소중한 의견 감사합니다. 불편한 경험을 하신 것에 대해 안타깝게 생각합니다. 특히 어떤 부분에서 불만족을 느끼셨는지 구체적으로 말씀해 주시면, 저희가 개선할 수 있는 기회가 될 것입니다. 치과 치료는 개인의 상태에 따라 다르게 진행될 수 있으며, 때로는 예상치 못한 결과가 발생할 수 있습니다. 이러한 점에서 오해가 생길 수 있는 부분이 있을 수 있습니다. 원장님과의 상담을 통해 치료 계획이나 진행 과정에 대해 더 명확히 이해하실 수 있도록 도와드리겠습니다. 앞으로도 더 나은 서비스를 제공하기 위해 노력하겠습니다. 추가적인 의견이나 문의사항이 있으시면 언제든지 말씀해 주세요.",내이튼치과의원,2024-11-22 15:04:03.795 +0900,true,2024-11-22 15:04:03.795 +0900,2024-11-22 15:04:03.795 +0900,
80978,NAVER_MAP_6540948d240d3bc9c5925f7f,"안녕하세요, 찜콩마미님. 내이튼치과의원에 대한 소중한 의견 감사합니다. 부정적인 평가에 대해 말씀해 주신 점, 안타깝게 생각합니다. 어떤 부분에서 불편함을 느끼셨는지 구체적으로 알려주시면, 원장님께서 더욱 개선할 수 있는 기회가 될 것입니다. 또한, 치료 과정이나 결과에 대해 오해가 발생했을 가능성도 있습니다. 치료에 대한 설명이나 과정이 충분히 전달되지 않았던 점에 대해 유감스럽게 생각합니다. 앞으로는 더욱 명확한 소통을 통해 환자분들이 이해할 수 있도록 노력하겠습니다. 긍정적인 부분에 대해서도 언급해 주셔서 감사합니다. 원장님과 직원들은 항상 환자분들의 편안함과 만족을 위해 최선을 다하고 있습니다. 혹시 추가적인 질문이나 궁금한 점이 있으시면 언제든지 말씀해 주세요. 감사합니다.",내이튼치과의원,2024-11-22 15:02:40.342 +0900,true,2024-11-22 13:21:13.800 +0900,2024-11-22 15:02:40.342 +0900,
78527,NAVER_MAP_61e53c0feac8ec005106e662,"TG41님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희 병원에서의 경험이 좋으셨다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 만족을 드릴 수 있도록 노력하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요.",내이튼치과의원,2024-11-21 09:48:36.484 +0900,true,2024-11-21 09:48:36.484 +0900,2024-11-21 09:48:36.484 +0900,
78526,NAVER_MAP_648c734a32d02a0bf5999b18,"소국80님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희 병원에서의 경험이 좋으셨다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 만족스러운 진료를 제공하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요. 감사합니다!",내이튼치과의원,2024-11-21 09:48:18.935 +0900,true,2024-11-21 09:48:18.935 +0900,2024-11-21 09:48:18.935 +0900,
78525,NAVER_MAP_648ec379c52a26b18c2a5396,"kim****님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희 병원에서의 경험이 좋으셨다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 만족스러운 진료를 제공하겠습니다. 언제든지 필요하신 부분이 있으면 말씀해 주세요. 감사합니다!",내이튼치과의원,2024-11-21 09:48:16.591 +0900,true,2024-11-21 09:48:16.591 +0900,2024-11-21 09:48:16.591 +0900,
78524,NAVER_MAP_64cd8fd81983e44bca7ba9a4,"plosvee님, 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 저희 병원이 도움이 되었다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 더 나은 서비스를 제공할 수 있도록 노력하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요.",내이튼치과의원,2024-11-21 09:48:14.254 +0900,true,2024-11-21 09:48:14.254 +0900,2024-11-21 09:48:14.254 +0900,
78523,NAVER_MAP_63dfd72510ac379abe98fce0,"로졸야농냐님, 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 만족스러운 경험을 하셨다니 기쁩니다. 앞으로도 더욱 좋은 진료를 제공할 수 있도록 노력하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요.",내이튼치과의원,2024-11-21 09:47:54.852 +0900,true,2024-11-21 09:47:54.852 +0900,2024-11-21 09:47:54.852 +0900,
78522,NAVER_MAP_6435240ffb10988043ad9c8d,"SunSeoFam님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 친절한 서비스가 환자분들께 좋은 경험을 드릴 수 있도록 노력하고 있습니다. 앞으로도 더욱 발전하는 내이튼치과의원이 되겠습니다. 감사합니다.",내이튼치과의원,2024-11-21 09:47:47.964 +0900,true,2024-11-21 09:47:47.964 +0900,2024-11-21 09:47:47.964 +0900,
78521,NAVER_MAP_63d27dc08d5d434d2926fc7c,"듀9939님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희는 항상 환자분들의 만족을 최우선으로 생각하고 있습니다. 앞으로도 더욱 좋은 진료를 제공할 수 있도록 노력하겠습니다. 감사합니다.",내이튼치과의원,2024-11-21 09:47:43.510 +0900,true,2024-11-21 09:47:43.510 +0900,2024-11-21 09:47:43.510 +0900,
78520,NAVER_MAP_638089ca17012be5c9d3dd2b,"안녕하세요, hwa****님. 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 저희 병원이 만족스러운 경험을 제공할 수 있어 기쁩니다. 앞으로도 최선을 다해 환자분들께 좋은 서비스를 제공하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요.",내이튼치과의원,2024-11-21 09:47:41.281 +0900,true,2024-11-21 09:47:41.281 +0900,2024-11-21 09:47:41.281 +0900,
78519,NAVER_MAP_638700a03f8276c0ba753a4f,"바비5264님, 내이튼치과의원에 대한 긍정적인 평가 감사합니다. 개인실에서의 진료가 편안하셨다니 기쁩니다. 앞으로도 환자분들께 최상의 환경을 제공하기 위해 노력하겠습니다. 추가적인 의견이나 요청이 있으시면 언제든지 말씀해 주세요.",내이튼치과의원,2024-11-21 09:47:37.529 +0900,true,2024-11-21 09:47:37.529 +0900,2024-11-21 09:47:37.529 +0900,
78518,NAVER_MAP_63fca99b5abf4dc21f38c803,"안녕하세요, 행복할래63님. 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 친절한 서비스가 도움이 되셨다니 기쁩니다. 앞으로도 환자분들께 최선을 다하는 내이튼치과의원이 되겠습니다. 추가로 궁금한 점이나 필요하신 서비스가 있으시면 언제든지 말씀해 주세요.",내이튼치과의원,2024-11-21 09:47:31.113 +0900,true,2024-11-21 09:47:31.113 +0900,2024-11-21 09:47:31.113 +0900,
78517,NAVER_MAP_64d3a1f998f052e6e1b6f850,"경기도주민님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 친절한 서비스가 환자분들께 좋은 경험을 드릴 수 있도록 노력하고 있습니다. 앞으로도 더욱 발전하는 모습을 보여드리겠습니다. 감사합니다.",내이튼치과의원,2024-11-21 09:47:26.880 +0900,true,2024-11-21 09:47:26.880 +0900,2024-11-21 09:47:26.880 +0900,
78516,NAVER_MAP_651415d9acbba779575df1db,"무병장수만사형통님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희 진료가 만족스러우셨다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 좋은 서비스를 제공하도록 하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요.",내이튼치과의원,2024-11-21 09:47:23.761 +0900,true,2024-11-21 09:47:23.761 +0900,2024-11-21 09:47:23.761 +0900,
78515,NAVER_MAP_6514169875655469d30088c1,"무병장수만사형통님, 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 저희는 항상 환자분들의 건강과 만족을 최우선으로 생각하고 있습니다. 앞으로도 더욱 좋은 진료를 제공할 수 있도록 노력하겠습니다.",내이튼치과의원,2024-11-21 09:47:12.744 +0900,true,2024-11-21 09:47:12.744 +0900,2024-11-21 09:47:12.744 +0900,
78514,NAVER_MAP_64ff24127f4c695d0377bfa7,"안녕하세요, ks****님. 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 저희는 항상 환자분들께 친절한 서비스를 제공하기 위해 노력하고 있습니다. 앞으로도 더욱 좋은 진료를 위해 최선을 다하겠습니다. 감사합니다.",내이튼치과의원,2024-11-21 09:47:08.753 +0900,true,2024-11-21 09:47:08.753 +0900,2024-11-21 09:47:08.753 +0900,
78513,NAVER_MAP_65688b79eacf26a483a7056e,"안녕하세요, 행복할래63님. 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 친절하고 꼼꼼한 진료가 도움이 되셨다니 기쁩니다. 앞으로도 환자분들께 최선을 다하는 내이튼치과의원이 되겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요.",내이튼치과의원,2024-11-21 09:47:03.437 +0900,true,2024-11-21 09:47:03.437 +0900,2024-11-21 09:47:03.437 +0900,
78512,NAVER_MAP_6517bc584f172c7d313cbff7,"찜콩마미님, 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 원장님과 직원들이 최선을 다해 진료하고 있다는 점이 잘 전달된 것 같아 기쁩니다. 앞으로도 좋은 경험을 제공할 수 있도록 노력하겠습니다. 추가로 궁금한 점이나 필요하신 서비스가 있다면 언제든지 말씀해 주세요.",내이튼치과의원,2024-11-21 09:46:59.769 +0900,true,2024-11-21 09:46:59.769 +0900,2024-11-21 09:46:59.769 +0900,
78511,NAVER_MAP_652e6a4df8b93868855dcc82,"리이네님, 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 저희는 항상 환자분들의 만족을 최우선으로 생각하고 있습니다. 앞으로도 더욱 좋은 진료를 제공할 수 있도록 노력하겠습니다. 추가로 궁금한 점이나 필요하신 서비스가 있다면 언제든지 말씀해 주세요.",내이튼치과의원,2024-11-21 09:46:55.896 +0900,true,2024-11-21 09:46:55.896 +0900,2024-11-21 09:46:55.896 +0900,
78510,NAVER_MAP_651be1c1ad98cc3a102609ad,"Charles7827님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희는 항상 환자분들께 최상의 서비스를 제공하기 위해 노력하고 있습니다. 앞으로도 많은 관심 부탁드립니다!",내이튼치과의원,2024-11-21 09:46:50.798 +0900,true,2024-11-21 09:46:50.798 +0900,2024-11-21 09:46:50.798 +0900,
78448,NAVER_MAP_63dfa9c47c83df40a679cdff,"jiy****님, 내이튼치과의원에 대한 긍정적인 평가 감사합니다. 꼼꼼한 진료와 과잉진료가 없었다는 점에서 만족하셨다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 신뢰를 주는 진료를 제공하겠습니다. 언제든지 궁금한 점이나 필요하신 부분이 있으시면 말씀해 주세요.",내이튼치과의원,2024-11-07 21:05:54.827 +0900,true,2024-11-07 21:05:54.827 +0900,2024-11-07 21:05:54.827 +0900,
78446,NAVER_MAP_650e26fd37e1a51cd2f55d49,"안녕하세요, 요자까님. 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 원장님과 직원들이 최선을 다해 진료하고 있다는 점이 잘 전달된 것 같아 기쁩니다. 앞으로도 더욱 좋은 서비스로 보답할 수 있도록 노력하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요.",내이튼치과의원,2024-11-05 19:16:14.225 +0900,true,2024-11-05 19:16:14.225 +0900,2024-11-05 19:16:14.225 +0900,
78445,NAVER_MAP_6538e79aee63f50cb489a3eb,"plosvee님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희 병원에서의 경험이 만족스러우셨다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 좋은 서비스를 제공하도록 하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요. 감사합니다!",내이튼치과의원,2024-11-05 19:16:10.979 +0900,true,2024-11-05 19:16:10.979 +0900,2024-11-05 19:16:10.979 +0900,
78311,NAVER_MAP_6728c4b315b6fb3c80fb45f6,"벤자민차차님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 저희 병원에서의 경험이 좋으셨다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 만족스러운 진료를 제공하도록 하겠습니다. 추가로 궁금한 점이나 필요하신 서비스가 있으시면 언제든지 말씀해 주세요.",내이튼치과의원,2024-11-05 19:15:44.015 +0900,true,2024-11-05 10:07:05.739 +0900,2024-11-05 19:15:44.018 +0900,
78444,NAVER_MAP_64a379c232b69a3e2ab8b675,"ㅇ샛님ㅇ, 내이튼치과의원에 대한 긍정적인 평가 감사합니다. 저와 치과위생사 쌤들 그리고 모든 데스크직원들이 친절하게 대하고, 꼼꼼한 설명을 드리기 위해 노력하고 있습니다. 앞으로도 더욱 좋은 진료를 제공할 수 있도록 최선을 다하겠습니다. 추가로 궁금한 점이나 필요하신 부분이 있다면 언제든지 말씀해 주세요.",내이튼치과의원,2024-11-05 18:57:48.729 +0900,true,2024-11-05 18:57:48.729 +0900,2024-11-05 18:57:48.729 +0900,
78443,NAVER_MAP_65157008fd509df8a8b89350,"뿡야93님, 내이튼치과의원에 대한 긍정적인 평가에 감사드립니다. 친절한 서비스가 환자분들께 좋은 경험을 드릴 수 있도록 노력하고 있습니다. 앞으로도 더욱 발전하는 모습을 보여드리겠습니다. 감사합니다.",내이튼치과의원,2024-11-05 15:31:51.722 +0900,true,2024-11-05 15:31:51.722 +0900,2024-11-05 15:31:51.722 +0900,
78442,NAVER_MAP_65167ba76a792e70b0ed673b,"안녕하세요, 행복할래63님. 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 저희의 서비스를 친절하다고 평가해 주셔서 서기쁩니다. 앞으로도 더욱 나은 진료를 위해 노력하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요.",내이튼치과의원,2024-11-05 15:31:41.723 +0900,true,2024-11-05 15:31:41.724 +0900,2024-11-05 15:31:41.724 +0900,
78441,NAVER_MAP_652bc16e8d085447436fa169,"벤자민차차님, 긍정적인 평가에 감사드립니다. 내이튼치과의원에서의 경험이 좋으셨다니 기쁩니다. 앞으로도 최선을 다해 환자분들께 만족을 드릴 수 있도록 노력하겠습니다. 추가로 궁금한 점이나 필요하신 서비스가 있다면 언제든지 말씀해 주세요.",내이튼치과의원,2024-11-05 15:30:59.782 +0900,true,2024-11-05 15:30:59.782 +0900,2024-11-05 15:30:59.782 +0900,
75931,NAVER_MAP_6374e77b91cb9d9ddd2609fb,"키키94님, 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 예약이 원활하게 진행되고, 진료가 신속하게 이루어졌다는 말씀에 기쁩니다. 앞으로도 최선을 다해 환자분들께 만족스러운 진료를 제공할 수 있도록 노력하겠습니다. 언제든지 필요하신 점이 있으시면 말씀해 주세요.",내이튼치과의원,2024-10-29 11:08:41.930 +0900,true,2024-10-29 11:08:41.931 +0900,2024-10-29 11:08:41.931 +0900,
75840,NAVER_MAP_6577a7b9996acbef86d80f53,"plosvee님, 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 저희는 항상 환자분들의 만족을 최우선으로 생각하고 있습니다. 앞으로도 더욱 좋은 진료를 제공할 수 있도록 노력하겠습니다. 추가로 궁금한 점이나 필요하신 서비스가 있으시면 언제든지 말씀해 주세요.",내이튼치과의원,2024-10-26 13:12:24.398 +0900,true,2024-10-26 13:12:24.398 +0900,2024-10-26 13:12:24.398 +0900,
75839,NAVER_MAP_66fa0acf130dc00755725f53,"SunSeoFam님, 안녕하세요. 내이튼치과의원 윤민정 원장입니다. 내이튼치과의원에 대한 긍정적인 평가 감사합니다. 최선을 다해서 치료하고 내원 환자분들의 좋은 피드백을 받을때가 가장 보람된 순간입니다. 저희 치과의 서비스에 대해서도 친절하다는 평가 감사드려요. 앞으로도 환자분들께 최선을 다해 진료하겠습니다. 혹시라도 치료과정에서 건의하실 내용이나 필요하신 점이 있으시면 편하게 저나 스태프에게말씀해 주세요.",내이튼치과의원,2024-10-26 13:12:13.084 +0900,true,2024-10-26 13:12:13.084 +0900,2024-10-26 13:12:13.084 +0900,
75838,NAVER_MAP_66fa8ec7701a2d5ab961a95b,"안녕하세요, win****님. 윤민정 원장입니다. 내이튼치과의원에 대한 긍정적인 평가를 남겨주셔서 감사합니다. 앞으로도 환자분들께 최선을 다해 더 꼼꼼하게 진료하겠습니다. 추가로 궁금한 점이나 필요하신 부분이 있으시면 언제든지 말씀해 주세요. :",내이튼치과의원,2024-10-26 13:09:23.085 +0900,true,2024-10-26 13:09:23.085 +0900,2024-10-26 13:09:23.085 +0900,
75837,NAVER_MAP_671c5cbe5a81c0c5a45cb0e6,"벤자민차차님, 긍정적인 평가에 감사드립니다. 내이튼치과 윤민정 원장입니다. 내이튼치과의원에서의 경험이 좋으셨다니 기쁩니다. 앞으로도 더욱 좋은 진료를 제공할 수 있도록 노력하겠습니다. 혹시라도 치료과정에 건의하실 내용이나 필요하신 점이 있으시면 부담없이 말씀해 주세요. 환자 분들과의 원활한 소통이 좋은 치료결과를 위해 꼭 필요하다고 생각합니다. 좋은 하루 보내세요~!^",내이튼치과의원,2024-10-26 13:06:37.334 +0900,true,2024-10-26 13:06:37.334 +0900,2024-10-26 13:06:37.334 +0900,
78476,NAVER_MAP_6718c09d42f86916c29c03c8,러브아이84님~내이튼치과의원 윤민정원장입니다. 좋은 말씀 주셔서 감사합니다. 세심한 진료와 좋은 결과를 드릴 수 있도록 더욱 노력하겠습니다. 감사합니다.,내이튼치과의원,2024-10-26 00:00:00.000 +0900,true,2024-11-14 17:00:25.875 +0900,2024-11-14 17:00:25.875 +0900,
